 131 38.01022603 140.60979255 下原入口
 132 38.01310068 140.61880144 大橋
 133 38.02376387 140.61899323 坪家沢
 134 38.00523453 140.61243763 葛西丁
 135 38.01258192 140.60479817 下原
 136 38.01055909 140.60239364 総合福祉センター前
 137 38.01231800 140.61879563 白石大橋
 138 38.00626788 140.60447885 薬師の湯
 139 38.00435229 140.60467807 六本松
 140 38.00324333 140.62016964 城下広場（旧刈田病院）
 141 38.02099122 140.62172350 入田前
 142 38.00317596 140.62546394 白石駅
 143 38.00384639 140.64743200 虎子沢山団地
 144 38.00533806 140.64417104 鍋石山入口
 145 38.00550265 140.63921568 郡山飯塚
 146 38.00557407 140.63469402 郡山橋
 147 38.00356185 140.65266936 釜前
 148 38.00514483 140.62223955 ポーチパーク
 149 38.03265032 140.69247325 北白川駅
 150 38.03049406 140.68902318 団地入口
 151 38.03093583 140.68555738 高等技術専門校
 152 38.02424808 140.68730929 椚林
 153 37.91347368 140.59036639 越河清水
 154 37.91764628 140.59321869 越河中央
 155 37.91552278 140.59162272 越河
 156 37.98062401 140.61375305 大平
 157 37.97837569 140.61275258 田辺
 158 37.97156772 140.61156145 中斎川
 159 37.96550555 140.61337587 鳥居坂
 160 37.94722896 140.61122923 馬牛沼
 161 37.94020813 140.61123264 南中学校前
 162 37.93413110 140.60502164 越河駅
 163 37.92219977 140.59802668 越河小学校
 164 37.95684185 140.60901580 甲冑堂
 165 37.96170768 140.61166567 斎川
 166 37.92941930 140.60350998 明神下
 167 38.18174498 140.91443490 皇檀ヶ原
 168 38.18165614 140.91979681 山神
 169 38.17859297 140.92489712 名取岩沼農協閖上支店前
 170 38.17624966 140.92542581 下北原
 171 38.17139816 140.92282661 伊藤
 172 38.18256167 140.89242339 大徳
 173 38.17776465 140.89965883 中荷北
 174 38.17963970 140.87789774 田高
 175 38.17297538 140.87635690 増田西公民館前
 176 38.16985583 140.87325374 吉祥寺前
 177 38.69441768 141.20264055 八幡堂
 178 38.69658610 141.19254528 佐沼中学校前
 179 38.69786644 141.21436904 塚崎
 180 38.70325609 141.18626512 舟橋前
 181 38.70655286 141.20367600 境堀
 182 38.78564011 140.84664686 花山小学校下
 183 38.77552230 140.85846358 湖畔の店旬彩前
 184 38.76705081 140.86288849 掛越
 185 38.76505764 140.87034197 草木宿
 186 38.77446146 140.86195770 花山ダム前
 187 37.92468962 140.59974210 越河農協
 188 37.98017596 140.64794521 三沢
 189 37.97626675 140.66121991 仙南サナトリウム
 190 37.97451787 140.66387706 耳取
 191 37.96606657 140.68890125 上代
 192 37.95967481 140.68891532 広萱前
 193 37.96733528 140.68485040 大原
 194 37.96686543 140.65645581 黒内
 195 37.96315389 140.65686438 中の内
 196 37.95731338 140.65714884 十鉢
 197 37.94336891 140.65414947 福田
 198 37.95067451 140.65145575 赤沢
 199 37.93471857 140.66007566 矢城
 200 37.93576281 140.67080168 大張台西
 201 37.93706646 140.67674621 大張公民館
 202 37.97957772 140.66047586 不忘園前
 203 37.97115761 140.67913336 十文字
 204 37.99772893 140.68429513 家老沢
 205 37.95699309 140.68988449 柳沢公民館
 206 38.01277477 140.58423661 作屋
 207 38.02074572 140.58089462 割山
 208 38.02517380 140.57666623 鎌先温泉
 209 38.03322891 140.57318332 弥治郎
 210 38.03693153 140.61062802 三本木
 211 38.03112161 140.61124029 館前
 212 38.02775726 140.61172380 馬場先
 213 38.02562501 140.61503897 楢原下
 214 38.01177134 140.58638032 原
